timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1627581361448,194,HTTP Request Poster Img,200,OK,Thread Group 1-35,bin,true,,80733,163,50,50,http://sustentable-poster-pre.flow.com.ar/img/default/10007206.jpg,125,0,80
1627581361463,183,HTTP Request Poster Img,200,OK,Thread Group 1-45,bin,true,,80733,163,49,49,http://sustentable-poster-pre.flow.com.ar/img/default/10007206.jpg,103,0,65
1627581361460,190,HTTP Request Poster Img,200,OK,Thread Group 1-30,bin,true,,80733,163,48,48,http://sustentable-poster-pre.flow.com.ar/img/default/10007206.jpg,102,0,67
1627581361460,196,HTTP Request Poster Img,200,OK,Thread Group 1-31,bin,true,,80733,163,47,47,http://sustentable-poster-pre.flow.com.ar/img/default/10007206.jpg,108,0,67
1627581361448,208,HTTP Request Poster Img,200,OK,Thread Group 1-13,bin,true,,80733,163,47,47,http://sustentable-poster-pre.flow.com.ar/img/default/10007206.jpg,121,0,80
1627581361457,222,HTTP Request Poster Img,200,OK,Thread Group 1-4,bin,true,,140157,163,45,45,http://sustentable-poster-pre.flow.com.ar/img/default/10009797.jpg,109,0,70
1627581361462,218,HTTP Request Poster Img,200,OK,Thread Group 1-46,bin,true,,140157,163,44,44,http://sustentable-poster-pre.flow.com.ar/img/default/10009797.jpg,100,0,65
1627581361460,237,HTTP Request Poster Img,200,OK,Thread Group 1-33,bin,true,,140157,163,43,43,http://sustentable-poster-pre.flow.com.ar/img/default/10009797.jpg,108,0,68
1627581361459,262,HTTP Request Poster Img,200,OK,Thread Group 1-9,bin,true,,140157,163,42,42,http://sustentable-poster-pre.flow.com.ar/img/default/10009797.jpg,103,0,68
1627581361448,304,HTTP Request Poster Img,200,OK,Thread Group 1-26,bin,true,,249048,163,41,41,http://sustentable-poster-pre.flow.com.ar/img/default/10009534.jpg,114,0,79
1627581361448,311,HTTP Request Poster Img,200,OK,Thread Group 1-23,bin,true,,249048,163,40,40,http://sustentable-poster-pre.flow.com.ar/img/default/10009534.jpg,117,0,79
